Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
CUST-00879,Male,23,No,0,Sacramento,90936,37.947975,-121.923604,2,31,Offer E,Yes,12.7,No,Yes,Fiber Optic,46.1,No,No,No,No,Yes,Yes,No,No,One Year,Yes,Mailed Check,47.74,1396.91,26.75,0,405.49,1775.65,Stayed,,
CUST-00880,Male,59,Yes,3,Los Angeles,95054,39.060798,-115.901221,7,38,Offer B,Yes,2.49,No,Yes,,84.0,No,Yes,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,103.74,3444.97,0.0,0,89.1,3534.07,Stayed,,
CUST-00881,Female,42,No,0,Anaheim,92968,34.478663,-123.860662,2,39,Offer A,Yes,8.92,No,No,None,0.0,No,No,No,No,,No,No,No,Two Year,Yes,Bank Withdrawal,112.99,3989.67,0.0,10,346.83,4346.5,Stayed,,
CUST-00882,Male,74,No,0,Fresno,92950,39.332299,-114.593915,10,36,Offer E,No,4.67,No,Yes,DSL,105.1,No,Yes,Yes,Yes,Yes,No,No,No,Two Year,Yes,Credit Card,111.57,3535.47,0.0,0,171.72,3707.19,Stayed,,
CUST-00883,Female,72,No,0,Riverside,95416,38.080612,-124.008525,9,65,None,Yes,24.71,,Yes,Fiber Optic,132.2,No,Yes,Yes,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,34.94,2133.34,0.0,10,1615.78,3759.12,Stayed,,
CUST-00884,Female,33,No,0,Oakland,92246,38.317324,-121.992422,0,11,Offer D,Yes,48.91,,Yes,Fiber Optic,57.7,,Yes,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,65.97,617.37,0.0,0,564.98,1182.35,Churned,Other,Product dissatisfaction
CUST-00885,Male,31,Yes,1,San Diego,95690,35.406885,-119.672479,10,69,None,Yes,,Yes,Yes,Cable,95.1,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,46.92,3103.44,0.0,0,2633.22,5736.66,Churned,Dissatisfaction,Price too high
CUST-00886,Male,56,Yes,0,Sacramento,92638,33.975035,-116.636998,7,34,None,Yes,30.08,No,Yes,Fiber Optic,109.5,No,No,No,No,,No,,Yes,Two Year,No,Bank Withdrawal,29.51,912.82,0.0,20,969.8,1902.62,Stayed,,
CUST-00887,Female,45,No,1,Riverside,94338,38.422774,-114.608428,7,5,Offer B,No,24.33,No,Yes,Fiber Optic,,Yes,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,97.12,501.2,0.0,0,125.52,626.72,Stayed,,
CUST-00888,Female,68,No,1,Anaheim,93951,38.069213,-120.048359,6,20,Offer C,Yes,30.86,Yes,Yes,Fiber Optic,105.2,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,37.77,652.17,0.0,10,636.53,1298.7,Stayed,,
CUST-00889,Male,66,No,0,Riverside,92659,35.711116,-116.623975,3,63,Offer C,No,,Yes,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,33.32,1882.49,0.0,0,1200.16,3082.65,Stayed,,
CUST-00890,Male,26,No,0,Los Angeles,96150,35.31099,-116.937509,11,45,None,Yes,8.92,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,86.77,3422.55,0.0,0,402.52,3825.07,Churned,Price,Price too high
CUST-00891,Male,75,Yes,0,Fresno,91815,35.798822,-118.559843,4,42,None,Yes,29.49,No,Yes,Fiber Optic,17.3,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,45.56,1743.27,0.0,0,1259.1,3002.37,Stayed,,
CUST-00892,Male,62,Yes,0,Bakersfield,93284,37.153892,-117.314441,11,13,Offer C,Yes,26.41,No,Yes,Fiber Optic,194.7,Yes,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,55.02,698.05,0.0,10,358.73,1066.78,Churned,Dissatisfaction,Network reliability
CUST-00893,Male,39,Yes,0,Riverside,91297,41.760787,-124.104106,11,9,Offer D,Yes,47.23,Yes,Yes,Fiber Optic,19.4,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,53.6,494.3,0.0,0,384.22,878.52,Stayed,,
CUST-00894,Female,49,No,2,Oakland,93156,39.753864,-119.907595,10,5,Offer C,Yes,32.49,No,Yes,Cable,,,No,Yes,No,No,Yes,No,Yes,One Year,No,Bank Withdrawal,69.76,331.98,0.0,0,158.94,490.92,Stayed,,
CUST-00895,Female,59,Yes,3,Sacramento,91648,40.591528,-116.327049,9,38,None,Yes,,Yes,Yes,Fiber Optic,159.4,No,Yes,Yes,No,No,No,Yes,Yes,Two Year,Yes,Mailed Check,94.51,3533.14,0.0,0,1330.93,4864.07,Stayed,,
CUST-00896,Female,70,No,0,Oakland,90360,37.303671,-119.5681,5,49,Offer B,Yes,4.64,Yes,Yes,Fiber Optic,170.9,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.79,3758.65,0.0,0,243.92,4002.57,Stayed,,
CUST-00897,Female,76,Yes,0,Los Angeles,93453,37.498174,-115.415552,5,28,Offer B,Yes,38.05,,No,None,0.0,,No,No,No,No,No,No,No,One Year,Yes,Credit Card,65.98,1771.02,0.0,0,1094.75,2865.77,Stayed,,
CUST-00898,Male,56,Yes,0,Long Beach,93612,34.441084,-115.830166,6,43,None,Yes,49.14,No,Yes,Fiber Optic,129.8,No,Yes,No,,No,Yes,No,No,Month-to-Month,No,Mailed Check,52.53,2347.85,0.0,0,2315.4,4663.25,Churned,Attitude,Network reliability
CUST-00899,Male,32,Yes,1,Anaheim,91165,39.349935,-115.520161,3,70,Offer B,Yes,32.87,No,Yes,Fiber Optic,146.2,Yes,Yes,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Credit Card,102.48,7024.36,0.0,0,2368.0,9392.36,Stayed,,
CUST-00900,Male,46,Yes,0,San Diego,95630,36.505048,-123.148034,7,41,Offer B,Yes,37.1,No,Yes,,183.6,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,43.23,1573.89,0.0,0,1444.75,3018.64,Stayed,,
CUST-00901,Female,20,No,0,Sacramento,93245,39.553245,-121.960932,1,44,Offer A,Yes,48.98,No,Yes,Cable,178.4,No,,Yes,Yes,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,88.78,3662.54,0.0,0,2159.05,5821.59,Stayed,,
CUST-00902,Female,27,Yes,0,Bakersfield,94026,36.386026,-124.192188,8,29,Offer B,Yes,19.56,No,Yes,DSL,89.8,No,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,48.41,1345.07,0.0,0,619.75,1964.82,Stayed,,
CUST-00903,Male,46,Yes,1,Fresno,96097,33.530913,-114.278872,5,68,Offer B,Yes,41.21,No,Yes,Cable,110.6,No,Yes,No,Yes,No,No,Yes,No,Two Year,Yes,Credit Card,40.09,2500.27,0.0,10,2702.86,5213.13,Stayed,,
CUST-00904,Male,52,Yes,0,Fresno,93701,34.14401,-122.044163,11,25,Offer E,Yes,19.98,Yes,No,None,,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,96.27,2077.77,0.0,30,515.86,2623.63,Churned,Attitude,Product dissatisfaction
CUST-00905,Female,23,No,0,Los Angeles,90503,40.209916,-120.682229,0,68,Offer A,No,21.3,,Yes,Fiber Optic,121.8,Yes,,No,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,85.03,5372.08,0.0,0,1320.31,6692.39,Stayed,,
CUST-00906,Female,29,No,0,Long Beach,95686,34.956857,-121.640765,0,14,Offer B,Yes,32.91,Yes,No,None,0.0,No,No,No,,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,116.42,1460.45,0.0,0,433.56,1894.01,Stayed,,
CUST-00907,Male,55,Yes,0,San Francisco,94205,35.011367,-124.086146,7,59,None,Yes,12.82,Yes,Yes,Fiber Optic,,Yes,Yes,Yes,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,58.8,3257.82,0.0,0,729.87,3987.69,Stayed,,
CUST-00908,Male,36,No,2,Los Angeles,94839,41.328997,-121.782917,9,62,Offer B,Yes,49.64,Yes,Yes,DSL,,No,No,No,Yes,Yes,No,No,No,One Year,Yes,Bank Withdrawal,22.94,1371.63,0.0,0,3240.97,4612.6,Churned,Other,Network reliability
CUST-00909,Female,84,Yes,0,Long Beach,91344,38.747538,-123.478765,9,17,None,No,16.46,No,Yes,Fiber Optic,186.9,Yes,,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,119.32,2026.2,0.0,0,274.36,2300.56,Stayed,,
CUST-00910,Male,25,Yes,0,Fresno,93380,33.585922,-120.399456,6,19,None,No,6.14,Yes,Yes,Fiber Optic,72.4,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,42.21,695.66,0.0,20,122.03,837.69,Stayed,,
CUST-00911,Male,25,No,2,Fresno,93813,33.86406,-114.445029,2,29,None,Yes,16.13,Yes,Yes,Fiber Optic,,No,,No,No,,No,Yes,No,Month-to-Month,No,Bank Withdrawal,75.61,2189.94,0.0,0,480.14,2670.08,Churned,Competitor,Competitor had better devices
CUST-00912,Male,64,Yes,0,Anaheim,90811,35.087491,-117.238071,7,66,Offer B,Yes,42.8,Yes,Yes,Fiber Optic,101.2,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,71.88,4200.5,0.0,0,2598.98,6799.48,Stayed,,
CUST-00913,Female,21,No,0,Riverside,90786,38.142959,-117.148232,7,45,Offer B,Yes,15.7,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,55.32,2492.72,0.0,30,643.73,3166.45,Stayed,,
CUST-00914,Female,68,Yes,2,Riverside,90228,39.651842,-119.78697,6,71,Offer D,Yes,30.57,Yes,Yes,Fiber Optic,57.7,Yes,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,30.01,1842.61,0.0,0,2124.69,3967.3,Stayed,,
CUST-00915,Female,84,No,1,San Diego,94948,35.107716,-116.062438,4,28,Offer B,Yes,46.77,Yes,Yes,Fiber Optic,84.3,No,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,77.46,2214.93,0.0,0,1197.01,3411.94,Churned,Dissatisfaction,Competitor had better devices
CUST-00916,Female,62,Yes,0,Los Angeles,90828,40.771099,-115.053845,7,59,Offer B,Yes,13.0,No,Yes,DSL,34.5,Yes,Yes,Yes,No,No,Yes,,Yes,Month-to-Month,No,Credit Card,61.6,3584.02,0.0,0,791.77,4375.79,Stayed,,
CUST-00917,Female,25,No,1,Bakersfield,90379,33.537212,-114.49988,4,54,None,No,6.57,,Yes,Fiber Optic,141.8,No,Yes,No,No,No,Yes,No,No,Two Year,No,Credit Card,34.02,1680.16,0.0,20,326.65,2026.81,Stayed,,
CUST-00918,Female,33,No,1,Fresno,95703,34.472192,-123.470502,0,8,Offer C,Yes,4.84,Yes,Yes,DSL,,Yes,Yes,No,No,No,Yes,No,Yes,One Year,No,Mailed Check,28.18,192.01,0.0,20,38.64,250.65,Stayed,,
CUST-00919,Female,84,Yes,0,Fresno,93812,41.719417,-115.351702,7,10,None,Yes,22.02,No,Yes,DSL,101.6,No,No,No,No,No,No,,No,One Year,No,Mailed Check,52.36,450.88,0.0,0,212.13,663.01,Stayed,,
CUST-00920,Male,26,Yes,1,Bakersfield,92026,33.780076,-122.159138,6,21,Offer A,Yes,5.21,Yes,Yes,Cable,148.8,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,53.79,1169.17,0.0,0,110.99,1280.16,Churned,Price,Price too high
CUST-00921,Male,77,Yes,0,Bakersfield,93365,40.937057,-120.368424,6,35,None,Yes,22.69,Yes,Yes,Fiber Optic,130.7,Yes,,No,Yes,Yes,Yes,,No,Month-to-Month,Yes,Credit Card,68.71,2519.2,0.0,0,731.88,3251.08,Stayed,,
CUST-00922,Male,32,No,3,San Francisco,93377,39.187383,-120.907037,1,4,Offer D,Yes,43.14,Yes,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,79.83,286.07,0.0,0,162.37,448.44,Stayed,,
CUST-00923,Male,58,Yes,3,San Diego,92339,33.194327,-117.478648,10,53,Offer C,No,38.87,No,Yes,Fiber Optic,119.4,Yes,No,No,No,Yes,No,,Yes,Month-to-Month,Yes,Mailed Check,64.0,2962.49,0.0,20,2238.69,5221.18,Stayed,,
CUST-00924,Male,39,Yes,0,Riverside,91129,37.095215,-118.281585,11,25,Offer C,Yes,29.09,No,Yes,Cable,74.6,Yes,Yes,Yes,No,,No,No,No,Month-to-Month,Yes,Bank Withdrawal,65.01,1472.37,0.0,10,688.88,2171.25,Stayed,,
CUST-00925,Male,41,No,0,Riverside,96083,37.430304,-123.365309,11,20,None,Yes,42.52,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,77.96,1441.1,0.0,0,878.02,2319.12,Churned,Dissatisfaction,Price too high
CUST-00926,Male,61,Yes,0,Los Angeles,90291,41.355326,-116.358645,11,71,Offer C,Yes,5.01,No,Yes,Fiber Optic,16.1,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,80.21,5485.66,0.0,0,367.41,5853.07,Stayed,,
CUST-00927,Female,18,No,0,San Diego,93549,36.500494,-119.927688,2,71,Offer C,Yes,30.47,No,Yes,Fiber Optic,97.9,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,100.91,7468.26,0.0,0,2078.9,9547.16,Stayed,,
CUST-00928,Female,27,Yes,0,Sacramento,92725,36.744254,-124.476893,11,22,None,Yes,5.78,No,Yes,Cable,193.4,No,No,Yes,No,Yes,Yes,No,No,Two Year,No,Credit Card,56.44,,0.0,20,139.02,1220.2,Stayed,,
CUST-00929,Male,73,Yes,1,Oakland,90060,33.568596,-120.189166,2,49,Offer A,Yes,24.11,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,41.39,1928.84,0.0,0,1218.48,3147.32,Stayed,,
CUST-00930,Male,67,No,0,Anaheim,95432,38.572139,-119.130152,11,6,None,Yes,23.17,No,Yes,Fiber Optic,199.7,Yes,No,Yes,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,86.69,514.43,0.0,0,142.0,656.43,Stayed,,
CUST-00931,Female,29,No,0,Fresno,94202,34.503521,-123.783703,11,51,Offer C,Yes,13.26,No,No,None,0.0,No,,No,No,No,,No,No,Two Year,Yes,Credit Card,100.04,4632.7,0.0,0,736.14,5368.84,Stayed,,
CUST-00932,Male,77,Yes,1,Los Angeles,92671,33.236566,-122.928193,10,27,None,Yes,41.49,Yes,No,None,0.0,No,No,,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,46.94,1176.61,0.0,0,1121.44,2298.05,Churned,Dissatisfaction,Product dissatisfaction
CUST-00933,Male,43,Yes,1,San Francisco,93340,41.970731,-114.166849,9,18,None,Yes,11.41,Yes,Yes,DSL,16.6,Yes,,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,107.91,1798.61,0.0,20,190.07,2008.68,Stayed,,
CUST-00934,Female,58,Yes,1,Riverside,92790,35.061481,-115.439568,5,12,None,Yes,27.59,Yes,No,None,0.0,,No,No,No,,No,No,No,Month-to-Month,Yes,Credit Card,74.11,848.98,0.0,0,339.77,1188.75,Stayed,,
CUST-00935,Male,53,Yes,0,San Francisco,93655,33.840005,-123.113395,5,28,Offer B,Yes,24.11,Yes,Yes,Fiber Optic,32.5,No,No,Yes,Yes,,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,56.32,1494.78,0.0,0,613.25,2108.03,Churned,Competitor,Competitor had better devices
CUST-00936,Female,40,Yes,1,Anaheim,93191,39.145159,-118.464782,2,19,None,Yes,21.58,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,110.67,1814.55,0.0,20,444.24,2278.79,Churned,Dissatisfaction,Service attitude
CUST-00937,Male,60,Yes,2,Riverside,94996,40.30598,-120.55587,10,43,Offer D,No,1.68,No,Yes,DSL,5.4,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,76.75,3008.37,0.0,0,69.93,3078.3,Stayed,,
CUST-00938,Female,23,No,0,Oakland,92493,33.108736,-118.8451,4,15,None,Yes,34.84,Yes,Yes,Cable,90.5,Yes,No,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,58.27,813.1,0.0,10,555.77,1378.87,Stayed,,
CUST-00939,Female,60,No,0,San Francisco,95549,33.501236,-119.606434,8,69,None,Yes,0.63,Yes,Yes,Fiber Optic,188.1,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,75.58,4651.37,0.0,0,45.27,4696.64,Stayed,,
CUST-00940,Female,42,Yes,3,Los Angeles,95103,33.356651,-123.999251,6,36,Offer B,Yes,41.03,No,Yes,Cable,153.7,Yes,Yes,No,No,Yes,No,Yes,No,One Year,Yes,Bank Withdrawal,70.54,2471.61,0.0,0,1563.78,4035.39,Stayed,,
CUST-00941,Male,35,Yes,0,Fresno,96066,32.946113,-121.219629,8,42,Offer E,Yes,13.32,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,94.85,3909.91,0.0,0,586.25,4496.16,Churned,Competitor,Price too high
CUST-00942,Female,79,Yes,0,Los Angeles,94402,38.764837,-123.194586,1,45,Offer D,No,6.0,No,Yes,Fiber Optic,57.7,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,48.25,2037.34,0.0,0,288.47,2325.81,Churned,Price,Product dissatisfaction
CUST-00943,Male,30,No,0,Anaheim,92663,38.088975,-119.414732,9,30,None,Yes,20.85,No,Yes,Cable,65.3,,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.38,1869.03,48.22,10,680.35,2511.16,Churned,Competitor,Product dissatisfaction
CUST-00944,Male,60,No,0,San Diego,90202,38.796663,-115.063906,9,39,None,Yes,27.97,No,Yes,Fiber Optic,23.1,Yes,No,No,No,Yes,No,No,No,One Year,No,Mailed Check,73.03,2703.4,0.0,0,1148.9,3852.3,Stayed,,
CUST-00945,Male,45,No,0,San Francisco,95143,37.303838,-114.146459,0,46,Offer B,Yes,15.52,No,Yes,DSL,198.4,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,21.56,,0.0,0,758.15,1741.93,Stayed,,
CUST-00946,Male,35,No,0,Long Beach,93162,40.266323,-114.679768,1,58,None,Yes,6.09,Yes,No,None,,No,No,No,No,,No,No,No,One Year,Yes,Bank Withdrawal,91.91,4964.47,0.0,0,384.4,5348.87,Stayed,,
CUST-00947,Female,76,No,0,San Diego,90471,37.693349,-114.24875,5,30,Offer B,Yes,0.92,,Yes,DSL,149.0,No,No,Yes,No,No,,No,Yes,Two Year,Yes,Mailed Check,24.59,657.3,0.0,0,25.25,682.55,Churned,Dissatisfaction,Service attitude
CUST-00948,Female,77,Yes,0,Fresno,93027,41.228096,-124.341438,9,56,Offer A,Yes,35.19,Yes,No,None,0.0,No,No,No,No,,No,No,No,Two Year,Yes,Mailed Check,109.18,5996.56,13.23,0,2131.31,8114.64,Stayed,,
CUST-00949,Male,80,Yes,1,Riverside,93357,37.113661,-116.913751,6,54,Offer B,Yes,44.32,No,Yes,Fiber Optic,95.7,Yes,Yes,No,No,No,No,No,No,One Year,No,Bank Withdrawal,119.77,6161.89,0.0,0,2572.21,8734.1,Churned,Competitor,Service attitude
CUST-00950,Male,74,No,3,Bakersfield,93755,40.011257,-121.661332,7,37,Offer E,Yes,5.03,Yes,Yes,Cable,164.2,Yes,Yes,,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,20.7,753.92,0.0,30,174.2,958.12,Stayed,,
CUST-00951,Female,68,Yes,0,Riverside,92357,36.369923,-115.497573,10,22,None,Yes,11.53,No,Yes,Cable,51.4,No,No,,No,No,,No,No,Month-to-Month,Yes,Bank Withdrawal,54.87,1054.25,0.0,0,256.95,1311.2,Stayed,,
CUST-00952,Male,73,No,0,San Francisco,93974,36.634627,-116.037172,5,24,Offer B,Yes,1.01,Yes,Yes,Fiber Optic,80.7,Yes,No,Yes,No,No,Yes,No,Yes,Two Year,No,Credit Card,21.87,491.24,0.0,30,24.81,546.05,Stayed,,
CUST-00953,Female,44,No,0,Fresno,94829,40.565424,-120.093784,5,69,Offer A,Yes,44.25,No,Yes,DSL,68.5,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,111.21,6748.0,0.0,0,2808.82,9556.82,Stayed,,
CUST-00954,Male,49,No,0,Bakersfield,92584,33.522768,-119.578089,2,33,Offer A,Yes,22.24,Yes,Yes,DSL,190.8,Yes,Yes,No,Yes,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,57.8,1708.53,0.0,0,770.11,2478.64,Stayed,,
CUST-00955,Male,26,Yes,3,Los Angeles,94472,37.866719,-121.743047,8,17,Offer B,Yes,46.26,No,Yes,Fiber Optic,12.6,No,No,No,,No,No,No,No,Two Year,Yes,Bank Withdrawal,88.21,1466.3,0.0,0,722.11,2188.41,Stayed,,
CUST-00956,Female,63,Yes,0,Riverside,93786,39.400196,-121.496438,10,62,Offer E,Yes,23.4,Yes,Yes,Fiber Optic,19.7,Yes,Yes,No,Yes,No,Yes,,No,Two Year,Yes,Mailed Check,100.63,6138.97,0.0,0,1377.46,7516.43,Stayed,,
CUST-00957,Male,84,No,0,Riverside,92547,39.628996,-114.295786,1,12,Offer D,Yes,43.11,No,Yes,Cable,191.4,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,116.37,1341.32,0.0,0,540.66,1881.98,Stayed,,
CUST-00958,Female,43,No,0,Sacramento,92684,38.119189,-115.25593,10,30,Offer B,Yes,47.59,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,109.71,3450.87,0.0,0,1563.9,5014.77,Stayed,,
CUST-00959,Male,25,No,1,Fresno,94238,36.756613,-122.504563,4,13,Offer B,Yes,16.76,Yes,Yes,,129.0,No,Yes,Yes,No,Yes,Yes,No,No,One Year,Yes,Credit Card,38.12,442.36,0.0,0,200.02,642.38,Stayed,,
CUST-00960,Male,23,No,0,Riverside,93124,34.977433,-121.634543,2,6,Offer A,Yes,32.04,No,Yes,Fiber Optic,164.8,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,27.83,151.18,0.0,0,174.44,325.62,Stayed,,
CUST-00961,Male,41,Yes,0,San Diego,93142,41.139549,-123.370061,0,67,Offer D,Yes,33.32,No,Yes,Cable,183.8,,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.36,2944.0,0.0,0,2049.79,4993.79,Stayed,,
CUST-00962,Female,65,Yes,1,San Francisco,92308,36.012986,-114.215744,1,11,None,Yes,1.07,Yes,Yes,Cable,179.8,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,40.92,458.64,49.15,20,11.57,441.06,Stayed,,
CUST-00963,Male,62,Yes,0,San Diego,95818,40.090425,-115.065018,5,60,Offer B,Yes,21.91,No,Yes,Cable,,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,38.72,2253.33,0.0,0,1418.81,3672.14,Stayed,,
CUST-00964,Male,30,Yes,0,Fresno,96004,32.800823,-118.758181,9,10,Offer B,Yes,42.77,No,Yes,DSL,168.6,Yes,No,No,No,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,70.62,660.09,0.0,0,444.23,1104.32,Stayed,,
CUST-00965,Male,42,No,0,Oakland,93791,34.705608,-117.293912,0,16,Offer B,Yes,47.31,Yes,Yes,Cable,28.5,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,51.43,736.03,5.26,0,753.25,1484.02,Churned,Dissatisfaction,Competitor had better devices
CUST-00966,Male,37,No,0,San Francisco,95936,35.783056,-116.721352,10,42,None,No,44.96,No,Yes,DSL,128.9,No,No,No,,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,47.64,1908.49,0.0,0,1903.13,3811.62,Stayed,,
CUST-00967,Female,83,Yes,0,Oakland,93111,38.879954,-122.380363,1,44,Offer C,Yes,48.64,No,Yes,Cable,100.8,Yes,Yes,Yes,Yes,Yes,No,,No,Month-to-Month,No,Credit Card,116.7,4708.53,23.2,0,2089.81,6775.14,Churned,Attitude,Price too high
CUST-00968,Female,62,Yes,1,Long Beach,90348,35.533643,-114.77947,9,19,Offer B,Yes,32.65,No,Yes,Fiber Optic,157.2,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,90.47,1549.21,0.0,0,633.16,2182.37,Churned,Dissatisfaction,Service attitude
CUST-00969,Male,64,Yes,1,Oakland,91602,32.892956,-119.021876,4,15,None,Yes,11.64,No,Yes,Fiber Optic,191.3,Yes,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,32.03,496.32,0.0,0,181.7,678.02,Joined,,
CUST-00970,Female,80,No,0,Oakland,93597,34.151741,-123.538504,0,39,Offer A,Yes,28.77,No,Yes,Cable,76.1,Yes,Yes,No,Yes,No,,No,Yes,Two Year,Yes,Bank Withdrawal,55.61,,0.0,0,1025.41,3260.34,Stayed,,
CUST-00971,Male,72,Yes,0,Anaheim,93778,34.962071,-120.370341,10,5,Offer C,No,21.06,No,Yes,Fiber Optic,152.2,No,,No,No,No,,No,Yes,One Year,No,Mailed Check,99.99,474.21,0.0,0,114.62,588.83,Stayed,,
CUST-00972,Male,36,Yes,0,Oakland,94924,34.172451,-118.242876,10,31,Offer E,No,12.93,No,Yes,DSL,46.4,,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,87.29,2780.74,0.0,0,373.69,3154.43,Stayed,,
CUST-00973,Male,52,Yes,0,Long Beach,92554,34.435383,-120.830639,9,28,None,Yes,38.64,No,Yes,Cable,87.2,Yes,No,No,No,No,,No,Yes,Month-to-Month,Yes,Credit Card,25.8,662.48,0.0,0,1042.38,1704.86,Stayed,,
CUST-00974,Female,70,Yes,0,Riverside,94521,39.805091,-117.228274,3,38,None,Yes,31.46,No,Yes,DSL,146.0,No,Yes,Yes,No,No,No,No,No,One Year,Yes,Bank Withdrawal,109.12,4314.86,0.0,10,1185.31,5510.17,Stayed,,
CUST-00975,Female,43,No,0,Bakersfield,95920,36.41432,-115.32668,4,52,None,Yes,39.51,Yes,Yes,Fiber Optic,22.0,No,Yes,No,No,No,No,Yes,No,One Year,No,Mailed Check,51.51,2559.56,0.0,20,1858.35,4437.91,Stayed,,
CUST-00976,Female,31,Yes,0,Oakland,95556,36.349203,-116.472322,4,15,Offer E,Yes,13.47,Yes,Yes,DSL,173.1,Yes,No,No,Yes,No,,No,Yes,One Year,Yes,Credit Card,83.65,1244.68,0.0,10,205.24,1459.92,Stayed,,
